repo_completo,numero_pr,titulo,autora,status,url,criado_em,merged_em,closed_em,changed_files,additions,deletions,loc_total,tempo_analise_horas,tempo_analise_dias,descricao_tamanho_chars,total_comentarios,numero_reviews,num_participantes
gin-gonic/gin,4511,"fix: Correct typos, improve documentation clarity, and remove dead code",mahanadh,MERGED,https://github.com/gin-gonic/gin/pull/4511,2026-02-04T07:48:18Z,2026-02-13T05:54:14Z,2026-02-13T05:54:14Z,5,19,21,40,214.0989,8.9208,1495,2,1,2
gin-gonic/gin,4145,feat(render): add bson protocol,laurentcau,MERGED,https://github.com/gin-gonic/gin/pull/4145,2025-01-22T15:43:11Z,2026-01-27T02:09:01Z,2026-01-27T02:09:01Z,10,162,11,173,8866.4306,369.4346,48,12,10,3
gin-gonic/gin,4392,refactor: for loop can be modernized using range over int,wanghaolong613,MERGED,https://github.com/gin-gonic/gin/pull/4392,2025-10-09T02:32:37Z,2026-01-24T16:51:11Z,2026-01-24T16:51:11Z,7,13,13,26,2582.3094,107.5962,60,1,2,3
gin-gonic/gin,4417,perf(tree): reduce allocations in findCaseInsensitivePath,arturmelanchyk,MERGED,https://github.com/gin-gonic/gin/pull/4417,2025-11-01T19:02:02Z,2026-01-24T16:46:02Z,2026-01-24T16:46:02Z,1,1,6,7,2013.7333,83.9056,446,2,3,3
gin-gonic/gin,4101,fix(context): make set and get header thread safe,saksham-arya-z,CLOSED,https://github.com/gin-gonic/gin/pull/4101,2024-11-20T10:49:30Z,,2026-01-24T16:43:36Z,2,49,0,49,10325.9017,430.2459,13,10,15,8
gin-gonic/gin,4502,chore(context): add GetError and GetErrorSlice methods,raju-mechatronics,MERGED,https://github.com/gin-gonic/gin/pull/4502,2026-01-21T03:26:50Z,2026-01-24T09:54:37Z,2026-01-24T09:54:37Z,2,26,0,26,78.4631,3.2693,1921,3,1,2
gin-gonic/gin,4476,chore(deps): bump github.com/goccy/go-yaml from 1.19.0 to 1.19.1,dependabot,MERGED,https://github.com/gin-gonic/gin/pull/4476,2025-12-17T22:02:11Z,2026-01-24T09:55:09Z,2026-01-24T09:55:09Z,2,3,3,6,899.8828,37.4951,3566,0,1,1
gin-gonic/gin,3992,chore(deps): bump goreleaser/goreleaser-action from 5 to 6,dependabot,MERGED,https://github.com/gin-gonic/gin/pull/3992,2024-06-10T22:51:21Z,2026-01-24T07:22:06Z,2026-01-24T07:22:06Z,1,1,1,2,14216.5125,592.3547,7977,0,3,3
gin-gonic/gin,3359,chore(context): always trust xff headers from unix socket,WeidiDeng,MERGED,https://github.com/gin-gonic/gin/pull/3359,2022-10-08T06:28:01Z,2026-01-18T04:56:22Z,2026-01-18T04:56:22Z,2,30,7,37,28750.4725,1197.9364,566,6,1,4
gin-gonic/gin,4142,refactor(recovery): smart error comparison,zeek0x,MERGED,https://github.com/gin-gonic/gin/pull/4142,2025-01-18T16:43:23Z,2026-01-17T08:40:43Z,2026-01-17T08:40:43Z,2,22,28,50,8727.9556,363.6648,235,7,4,4
gin-gonic/gin,4088,refactor(context): add an optional permission parameter to the SaveUploadedFile method (#4068),haesuo566,MERGED,https://github.com/gin-gonic/gin/pull/4088,2024-11-07T06:32:16Z,2024-11-15T15:54:06Z,2024-11-15T15:54:06Z,2,52,2,54,201.3639,8.3902,559,1,1,2
gin-gonic/gin,4472,fix(context): ClientIP handling for multiple X-Forwarded-For header values,Nurysso,MERGED,https://github.com/gin-gonic/gin/pull/4472,2025-12-13T11:12:31Z,2026-01-02T02:15:27Z,2026-01-02T02:15:27Z,2,33,1,34,471.0489,19.627,991,10,4,4
gin-gonic/gin,4481,refactor(context): replace hardcoded localhost IPs with constants,pauloappbr,MERGED,https://github.com/gin-gonic/gin/pull/4481,2025-12-26T14:05:45Z,2025-12-27T11:25:17Z,2025-12-27T11:25:17Z,3,9,3,12,21.3256,0.8886,1103,4,1,3
gin-gonic/gin,4479,chore(response): prevent Flush() panic when `http.Flusher`,Twacqwq,MERGED,https://github.com/gin-gonic/gin/pull/4479,2025-12-23T01:35:10Z,2025-12-24T10:35:20Z,2025-12-24T10:35:20Z,1,3,1,4,33.0028,1.3751,363,1,1,2
gin-gonic/gin,4469,chore(deps): bump actions/cache from 4 to 5 in the actions group,dependabot,MERGED,https://github.com/gin-gonic/gin/pull/4469,2025-12-11T22:02:10Z,2025-12-24T10:33:46Z,2025-12-24T10:33:46Z,1,1,1,2,300.5267,12.5219,10794,0,1,1
gin-gonic/gin,4295,Prevention of Hijack() runtime panics,suwakei,MERGED,https://github.com/gin-gonic/gin/pull/4295,2025-07-13T14:10:17Z,2025-08-02T04:16:58Z,2025-08-02T04:16:58Z,2,76,0,76,470.1114,19.588,1115,7,2,4
gin-gonic/gin,4466,perf(recovery): optimize line reading in stack function,1911860538,MERGED,https://github.com/gin-gonic/gin/pull/4466,2025-12-09T14:32:24Z,2025-12-12T05:42:03Z,2025-12-12T05:42:03Z,2,89,30,119,63.1608,2.6317,956,5,1,2
gin-gonic/gin,4404,test(debug): improve the test coverage of debug.go to 100%,zeek0x,MERGED,https://github.com/gin-gonic/gin/pull/4404,2025-10-22T13:42:52Z,2025-12-05T03:18:09Z,2025-12-05T03:18:09Z,2,26,12,38,1045.5881,43.5662,573,1,1,2
ChatGPTNextWeb/NextChat,6514,Add gemini-2.5-pro-preview-06-05 into constant.ts,KevinShiCN,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6514,2025-06-08T16:00:55Z,2025-06-11T08:14:09Z,2025-06-11T08:14:09Z,1,1,0,1,64.2206,2.6759,1503,2,2,3
ChatGPTNextWeb/NextChat,6528,Add UZ (Uzbekistan) locale,vexel-prod,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6528,2025-06-21T22:50:01Z,,2026-01-30T01:23:45Z,4,19720,1695,21415,5330.5622,222.1068,1681,2,1,2
ChatGPTNextWeb/NextChat,6465,Option to disable auto scroll functionality,gq97a6,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6465,2025-04-25T02:50:55Z,,2026-01-14T05:38:23Z,23,158,88,246,6338.7911,264.1163,2379,2,5,1
ChatGPTNextWeb/NextChat,6336,"Update README.md, add Grok support",tummyyu,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6336,2025-03-03T18:26:32Z,,2025-11-18T18:56:07Z,1,8,0,8,6240.4931,260.0205,1452,2,1,1
ChatGPTNextWeb/NextChat,6589,Update constant.ts,dreamsafari,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6589,2025-07-31T14:29:58Z,,2025-10-10T04:08:06Z,0,0,0,0,1693.6356,70.5681,1602,1,2,1
ChatGPTNextWeb/NextChat,6253,切换prompts源为jsdelivr，更新prompts列表，美化prompts.json的写入,takestairs,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6253,2025-02-18T12:55:37Z,,2025-09-28T23:47:15Z,0,0,0,0,5338.8606,222.4525,1565,2,1,1
ChatGPTNextWeb/NextChat,6572,feat: Update moonshot models and fix for typo,jerryno6,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6572,2025-07-19T06:38:32Z,2025-07-23T14:32:14Z,2025-07-23T14:32:14Z,1,14,3,17,103.895,4.329,1724,1,2,4
ChatGPTNextWeb/NextChat,6599,add: model gpt-5,DreamRivulet,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6599,2025-08-09T09:26:46Z,2025-08-10T09:21:12Z,2025-08-10T09:21:12Z,2,17,3,20,23.9072,0.9961,1524,2,1,3
ChatGPTNextWeb/NextChat,234,feat: support history message count to zero,GOWxx,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/234,2023-03-30T10:51:56Z,2023-03-30T16:56:57Z,2023-03-30T16:56:57Z,1,1,1,2,6.0836,0.2535,10,1,1,3
ChatGPTNextWeb/NextChat,5983,fix: allow isVisionModel function read runtime env var VISION_MODELS,JiangYingjin,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/5983,2024-12-25T19:52:23Z,,2025-08-22T01:37:25Z,22,277,113,390,5741.7506,239.2396,4027,2,5,1
ChatGPTNextWeb/NextChat,6598,add: model gpt-5 and set up for it temperature to 1 by default,MonadMonAmi,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6598,2025-08-08T08:34:58Z,,2025-08-10T09:21:26Z,2,7,1,8,48.7744,2.0323,1619,2,3,3
ChatGPTNextWeb/NextChat,5987,feat: add search box and title above model list,chenyu-01,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/5987,2024-12-27T02:50:03Z,,2025-08-09T13:02:21Z,4,111,40,151,5410.205,225.4252,2007,6,3,2
ChatGPTNextWeb/NextChat,6580,Docs: Add & Update korean docs ,terrydkim,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6580,2025-07-22T17:05:08Z,2025-07-23T14:29:55Z,2025-07-23T14:29:55Z,4,778,14,792,21.4131,0.8922,1986,1,2,2
ChatGPTNextWeb/NextChat,6581,fix typo,kahirokunn,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6581,2025-07-23T05:46:18Z,2025-07-23T14:29:40Z,2025-07-23T14:29:40Z,2,5,5,10,8.7228,0.3634,325,1,1,2
ChatGPTNextWeb/NextChat,6570,"Add gemini-2.5-pro tag, you can use free gemini-2.5-pro",zhang-zhonggui,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6570,2025-07-17T00:15:39Z,2025-07-17T03:30:34Z,2025-07-17T03:30:34Z,1,1,0,1,3.2486,0.1354,789,1,1,2
ChatGPTNextWeb/NextChat,6557,Feat/support 302ai provider,JI4JUN,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6557,2025-07-07T10:25:04Z,2025-07-08T15:34:38Z,2025-07-08T15:34:38Z,3,54,48,102,29.1594,1.215,1463,1,1,2
ChatGPTNextWeb/NextChat,6542,Feat/support 302ai provider,JI4JUN,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6542,2025-06-27T01:57:49Z,2025-06-30T12:29:48Z,2025-06-30T12:29:48Z,33,796,9,805,82.5331,3.4389,2015,1,2,2
ChatGPTNextWeb/NextChat,6472,Develop interview,a951273629,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6472,2025-04-30T06:14:57Z,,2025-06-12T03:17:53Z,35,22325,2786,25111,1029.0489,42.877,1742,3,1,2
ChatGPTNextWeb/NextChat,6460,加入Grok3模型列表,dreamsafari,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6460,2025-04-22T05:08:51Z,2025-06-12T03:13:31Z,2025-06-12T03:13:31Z,1,12,0,12,1222.0778,50.9199,1364,2,1,3
ChatGPTNextWeb/NextChat,6430,集成 AWS Bedrock 作为新的 LLM 服务提供商,ac1982,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6430,2025-04-06T09:16:59Z,,2025-06-11T09:12:20Z,19,2095,51,2146,1583.9225,65.9968,3606,2,7,1
ChatGPTNextWeb/NextChat,6485,feat: Add more LLMs,bitsnaps,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6485,2025-05-11T10:43:46Z,,2025-06-11T08:43:40Z,1,10,0,10,741.9983,30.9166,636,3,2,2
ChatGPTNextWeb/NextChat,6433,chore(deps-dev): bump @types/node from 20.11.30 to 22.14.0,dependabot,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6433,2025-04-07T10:57:47Z,,2025-06-11T08:43:14Z,2,10,10,20,1557.7575,64.9066,2262,2,4,2
ChatGPTNextWeb/NextChat,6475,"添加gemini-2.5-pro-exp-03-25""",zhang-zhonggui,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6475,2025-05-04T12:38:11Z,,2025-06-11T08:42:21Z,1,4,0,4,908.0694,37.8362,1544,2,1,2
ChatGPTNextWeb/NextChat,6483,无,hixcao,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6483,2025-05-10T02:32:58Z,,2025-06-11T08:42:12Z,1,3,3,6,774.1539,32.2564,1578,2,1,2
ChatGPTNextWeb/NextChat,6491,Add MseeP.ai badge,lwsinclair,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6491,2025-05-14T04:48:30Z,,2025-06-11T08:41:41Z,1,2,0,2,675.8864,28.1619,4749,2,1,2
ChatGPTNextWeb/NextChat,6505,New Name Added Sudhir,SudhirMorchaleClone,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6505,2025-05-27T09:53:56Z,,2025-06-08T08:45:48Z,1,1,1,2,286.8644,11.9527,1479,2,1,2
ChatGPTNextWeb/NextChat,6421,Add latest models and remove legacy ones,Davidlasky,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6421,2025-04-02T02:02:14Z,,2025-04-18T05:03:39Z,14,17604,8904,26508,387.0236,16.126,2292,3,3,2
ChatGPTNextWeb/NextChat,6131,fix: remove inappropriate parameters for o3 from the request,MonadMonAmi,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6131,2025-02-02T21:38:50Z,,2025-02-04T01:37:02Z,1,9,7,16,27.97,1.1654,1639,3,1,2
ChatGPTNextWeb/NextChat,4186,support \(...\) and \[...\] style math formula,MrrDrr,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/4186,2024-03-01T15:58:20Z,2024-03-25T11:55:57Z,2024-03-25T11:55:57Z,1,19,1,20,571.9603,23.8317,704,18,6,6
ChatGPTNextWeb/NextChat,6429,feat(bedrock): Integrate AWS Bedrock as a new LLM provider,ac1982,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6429,2025-04-05T16:52:56Z,,2025-04-06T09:15:16Z,12,1465,36,1501,16.3722,0.6822,3166,2,2,1
ChatGPTNextWeb/NextChat,6235,Translation to danish,rasmuserik,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6235,2025-02-15T12:00:25Z,2025-02-17T14:58:01Z,2025-02-17T14:58:01Z,2,836,0,836,50.96,2.1233,1448,2,2,3
ChatGPTNextWeb/NextChat,6375,Personal,sumingjun1994,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6375,2025-03-16T06:04:18Z,,2025-03-16T16:30:34Z,1,2,1,3,10.4378,0.4349,1478,2,1,2
ChatGPTNextWeb/NextChat,5613,默认开启tts,DDMeaqua,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/5613,2024-10-09T10:45:59Z,,2025-03-12T00:27:19Z,1,1,1,2,3685.6889,153.5704,1474,5,1,5
ChatGPTNextWeb/NextChat,6314,Feature dsmodels 20250228,shiyebushihua,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6314,2025-02-28T09:47:57Z,,2025-03-01T06:57:00Z,30,897,0,897,21.1508,0.8813,1086,3,1,1
ChatGPTNextWeb/NextChat,6292,feat(alibaba): Added alibaba vision model and omni model support,Little-LittleProgrammer,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6292,2025-02-24T12:21:27Z,2025-03-01T02:25:17Z,2025-03-01T02:25:17Z,4,61,16,77,110.0639,4.586,2005,2,1,2
ChatGPTNextWeb/NextChat,6311,fix: enforce that the first message (excluding system messages) is a …,Kadxy,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6311,2025-02-28T05:57:11Z,2025-02-28T11:48:09Z,2025-02-28T11:48:10Z,1,20,1,21,5.8494,0.2437,1620,3,1,2
ChatGPTNextWeb/NextChat,6293,claude 3.7 support,hyiip,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6293,2025-02-24T19:56:59Z,2025-02-26T10:41:28Z,2025-02-26T10:41:28Z,1,2,0,2,38.7414,1.6142,1569,2,1,2
ChatGPTNextWeb/NextChat,6282,1,DevDreamerx,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6282,2025-02-22T15:39:45Z,,2025-02-23T05:00:55Z,1,54,41,95,13.3528,0.5564,1593,2,1,2
ChatGPTNextWeb/NextChat,6148,flow: docker image publish with push and release,happyhappyhappy-arch,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6148,2025-02-05T20:59:03Z,,2025-02-22T09:33:31Z,1,10,5,15,396.5744,16.5239,2021,2,1,2
ChatGPTNextWeb/NextChat,5850,Fix o1,code-october,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/5850,2024-11-21T03:48:52Z,2024-11-25T04:31:36Z,2024-11-25T04:31:36Z,4,8,6,14,96.7122,4.0297,1845,4,2,4
ChatGPTNextWeb/NextChat,5875,docs: update readme,ischanx,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/5875,2024-11-25T16:39:21Z,,2025-02-17T10:00:28Z,4,789,164,953,2009.3519,83.723,2050,2,3,2
ChatGPTNextWeb/NextChat,6204,"add 3 type of reasoning_content support (+deepseek-r1@OpenAI @Alibaba @ByteDance), parse <think></think> from SSE",bestsanmao,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6204,2025-02-11T04:54:34Z,2025-02-13T06:53:47Z,2025-02-13T06:53:47Z,12,318,294,612,49.9869,2.0828,1041,15,4,5
ChatGPTNextWeb/NextChat,6196,feat: use llm icon for exporter,Eric-2369,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6196,2025-02-10T07:11:06Z,,2025-02-12T01:35:16Z,1,14,23,37,42.4028,1.7668,1482,2,1,1
ChatGPTNextWeb/NextChat,6190,Fix model icon on SiliconFlow,jackalcooper,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6190,2025-02-09T10:50:51Z,2025-02-11T10:37:48Z,2025-02-11T10:37:48Z,1,3,3,6,47.7825,1.9909,545,2,1,2
ChatGPTNextWeb/NextChat,6193,Model listing of SiliconFlow,jackalcooper,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6193,2025-02-10T03:07:21Z,2025-02-11T10:37:23Z,2025-02-11T10:37:23Z,2,43,2,45,31.5006,1.3125,637,2,1,2
ChatGPTNextWeb/NextChat,6144,feat: add more llm icons,Eric-2369,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6144,2025-02-05T04:40:05Z,2025-02-06T10:08:08Z,2025-02-06T10:08:08Z,17,339,10,349,29.4675,1.2278,2072,7,1,5
ChatGPTNextWeb/NextChat,6016,fix issue #6009  add setting items for deepseek,bestsanmao,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6016,2024-12-30T10:25:08Z,2024-12-30T11:27:21Z,2024-12-30T11:27:21Z,4,66,1,67,1.0369,0.0432,579,2,2,2
ChatGPTNextWeb/NextChat,6172,fix several bugs,bestsanmao,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6172,2025-02-07T08:51:26Z,2025-02-09T03:03:44Z,2025-02-09T03:03:44Z,8,52,21,73,42.205,1.7585,1116,2,1,2
ChatGPTNextWeb/NextChat,6175,Add other Xai model,itsevin,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6175,2025-02-07T12:37:23Z,2025-02-09T03:02:13Z,2025-02-09T03:02:13Z,1,10,1,11,38.4139,1.6006,535,2,1,3
ChatGPTNextWeb/NextChat,6182,2.8,hxh2002,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6182,2025-02-08T04:36:32Z,,2025-02-09T03:01:42Z,3,31,26,57,22.4194,0.9341,1788,2,1,3
ChatGPTNextWeb/NextChat,6185,Larger timeout for SiliconFlow,jackalcooper,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6185,2025-02-08T06:41:22Z,2025-02-08T15:39:49Z,2025-02-08T15:39:49Z,1,4,4,8,8.9742,0.3739,723,2,1,2
ChatGPTNextWeb/NextChat,6167,忽略，不好意思,jaler-lib,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6167,2025-02-07T06:26:03Z,,2025-02-07T12:22:28Z,2,4,3,7,5.9403,0.2475,1667,2,1,2
ChatGPTNextWeb/NextChat,6141,New provider SiliconFlow and Its Latest DeekSeek Models,jackalcooper,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6141,2025-02-04T08:34:45Z,2025-02-04T13:29:02Z,2025-02-04T13:29:02Z,13,527,1,528,4.9047,0.2044,1970,3,1,2
ChatGPTNextWeb/NextChat,6140,Support SiliconFlow Api,Skyminers,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6140,2025-02-04T05:50:30Z,,2025-02-04T13:29:22Z,13,551,0,551,7.6478,0.3187,3349,3,1,2
ChatGPTNextWeb/NextChat,6134,fix: fix isModelNotavailableInServer logic for bytedance models,zcong1993,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6134,2025-02-03T09:19:14Z,2025-02-04T01:34:43Z,2025-02-04T01:34:43Z,1,6,1,7,16.2581,0.6774,1853,2,1,2
ChatGPTNextWeb/NextChat,6127,"add gemini-2.0-flash-thinking-exp, gemini-2.0-flash-thinking-exp-01-21",dupl,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6127,2025-02-02T15:15:12Z,2025-02-04T01:33:13Z,2025-02-04T01:33:13Z,2,3,1,4,34.3003,1.4292,1690,2,2,2
ChatGPTNextWeb/NextChat,6115,add gemini-2.0-flash-thinking-exp-01-21,dupl,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6115,2025-01-30T04:16:37Z,,2025-02-02T15:05:54Z,0,0,0,0,82.8214,3.4509,1454,2,1,1
ChatGPTNextWeb/NextChat,6121,feat(model): add support for OpenAI o3-mini model,Kadxy,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6121,2025-02-01T07:05:21Z,2025-02-02T12:57:22Z,2025-02-02T12:57:22Z,1,3,0,3,29.8669,1.2445,1443,2,1,2
ChatGPTNextWeb/NextChat,6118,fix: revert unintended changes,Kadxy,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6118,2025-01-30T17:04:33Z,2025-01-30T22:48:04Z,2025-01-30T22:48:04Z,1,2,2,4,5.7253,0.2386,1331,3,1,3
ChatGPTNextWeb/NextChat,5160,CUSTOM_MODELS - support wildcard and entire providerName,bestsanmao,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/5160,2024-08-01T06:32:02Z,,2025-01-27T05:10:33Z,1,23,3,26,4294.6419,178.9434,220,3,1,1
ChatGPTNextWeb/NextChat,5920,Use i18n for DISCOVERY,fishshi,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/5920,2024-12-10T08:05:02Z,2024-12-28T14:05:37Z,2024-12-28T14:05:37Z,4,14,14,28,438.0097,18.2504,1727,4,1,2
ChatGPTNextWeb/NextChat,5904,Compatible for getting auth token from client,timqi,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/5904,2024-12-06T08:41:32Z,,2025-01-22T02:21:20Z,2,3,2,5,1121.6633,46.736,1557,3,1,1
ChatGPTNextWeb/NextChat,5974,Support MCP( WIP),Leizhenpeng,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/5974,2024-12-23T14:33:33Z,2025-01-19T16:07:42Z,2025-01-19T16:07:42Z,30,2830,297,3127,649.5692,27.0654,2615,4,14,2
ChatGPTNextWeb/NextChat,4982,feat(model): remove deprecated models,RubuJam,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/4982,2024-07-12T05:57:24Z,,2025-01-17T10:05:25Z,9,306,251,557,4540.1336,189.1722,903,10,7,4
ChatGPTNextWeb/NextChat,5430,feat: menual regen title,skymkmk,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/5430,2024-09-13T23:46:13Z,2024-09-14T10:10:32Z,2024-09-14T10:10:32Z,21,69,9,78,10.4053,0.4336,1091,3,1,2
ChatGPTNextWeb/NextChat,5883,fix model leak issue,code-october,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/5883,2024-11-29T15:58:56Z,2024-12-28T06:47:35Z,2024-12-28T06:47:35Z,11,106,24,130,686.8108,28.6171,2180,8,9,4
ChatGPTNextWeb/NextChat,5468,feat: #5422 快捷键清除上下文,DDMeaqua,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/5468,2024-09-19T07:28:13Z,2024-12-31T08:23:10Z,2024-12-31T08:23:10Z,4,29,4,33,2472.9158,103.0382,1744,6,1,4
ChatGPTNextWeb/NextChat,6008,fix(deepseek): deepseek should not check Moonshot ServiceProvider,CharlinChen,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/6008,2024-12-30T08:36:13Z,,2024-12-31T02:01:35Z,1,1,1,2,17.4228,0.7259,1691,4,1,3
ChatGPTNextWeb/NextChat,6010,修复 VISION_MDOELS 在 docker 运行阶段不生效的问题,code-october,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6010,2024-12-30T09:07:11Z,2024-12-31T01:56:46Z,2024-12-31T01:56:46Z,5,12,5,17,16.8264,0.7011,2110,2,4,2
ChatGPTNextWeb/NextChat,6001,docs: add DEEPSEEK_API_KEY and DEEPSEEK_URL in README,bestsanmao,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/6001,2024-12-29T07:33:32Z,2024-12-30T01:42:23Z,2024-12-30T01:42:23Z,3,17,1,18,18.1475,0.7561,468,2,1,2
ChatGPTNextWeb/NextChat,5989,"since #5984, add DeepSeek as a new ModelProvider (with deepseek-chat&deepseek-coder models), so that user can use openai and deepseek at same time with different api url & key",bestsanmao,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/5989,2024-12-27T09:12:55Z,2024-12-29T04:35:21Z,2024-12-29T04:35:21Z,9,396,1,397,43.3739,1.8072,900,3,5,2
ChatGPTNextWeb/NextChat,5965,Fix issue #5964: Prevents character loss in gemini-2.0-flash-thinking-exp-1219 responses,zmhuanf,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/5965,2024-12-22T07:50:52Z,2024-12-28T14:02:02Z,2024-12-28T14:02:02Z,1,15,3,18,150.1861,6.2578,1842,3,1,2
ChatGPTNextWeb/NextChat,5855,"Add ""Open with Codeanywhere"" badge to README.md",nibzard,CLOSED,https://github.com/ChatGPTNextWeb/NextChat/pull/5855,2024-11-21T13:09:09Z,,2024-12-28T13:52:37Z,1,2,0,2,888.7244,37.0302,2051,2,1,2
ChatGPTNextWeb/NextChat,5786,Feature/realtime chat,Dogtiti,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/5786,2024-11-07T01:48:01Z,2024-11-11T05:19:27Z,2024-11-11T05:19:27Z,24,1921,618,2539,99.5239,4.1468,2309,4,7,3
ChatGPTNextWeb/NextChat,5919,feat: runtime configuration of vision-capable models,Yiming3,MERGED,https://github.com/ChatGPTNextWeb/NextChat/pull/5919,2024-12-10T05:49:11Z,2024-12-22T02:37:57Z,2024-12-22T02:37:57Z,7,116,21,137,284.8128,11.8672,2739,10,8,3
